NFORM;C1;C2;C3;C4;C5;D1A;D1B;D1C;D1D;D1E;D1ECAN;D1F;D1FCAN;D1G;D1GCAN;D2AT;D2AP;D2BT;D2BP;D2CT;D2CP;D2DT;D2DP;D2ET;D2EP;D2FT;D2FP;D3;D4;D5;d5a;D7;D10;G2;G3A;G3B;G4A;G4B;G5A;G5B;G6A;G6B;G6C;G7A;G7N;G7B;G7O;G7C;G7P;G7D;G7Q;G7E;G7R;G7F;G7S;G7G;G7T;G7H;G7U;G7I;G7V;G7J;G7W;G7K;G7X;G7L;G7Y;G7M;G7Z;G8A_X;G8B_X;G9A_X;G9B_X;G10A_X;G10B_X;G10C_X;G11;G12A_X;G12B_X;INSE;INSE_RecF;EstratoGeografico;wcal0;codseghogar;codloc;codseg
3191;1;1;2;1;1;2;1;1;1;2; ;1;1;2; ;2;1;9;9; ; ; ; ; ; ; ; ;1;2;4;4;1;1;1;2;1; ;1; ;710;2;10;6; ;1; ;2; ;4; ;1; ;1; ;4; ;1; ;3; ;1; ;3; ;2; ;1; ;1;12;99;5;99;1;4;19;4;21;99;22;B+;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;398,5579816;317244;3959;317244
3192;1;2;2;1;1;2;2;2;2;1;1;1;1;1;1;2;1;1;1; ; ; ; ; ; ; ; ;1;1;5;5;1;2;3;2;1; ;3; ;710;4;2;12; ;3; ;3; ;1; ;1; ;2; ;2; ;1; ;3; ;1; ;2; ;4; ;3; ;1;1;6;6;99;5;19;2;4;22;99;30;M-;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;782,999434;317282;3729;317282
3193;1;2;2;1;1;2;2;2;1;2; ;1;1;2; ;2;1; ; ; ; ; ; ; ; ; ; ;1;1;2;2;1;1;3;2;1; ;3; ;709;13;99; ; ;3; ;4; ;2; ;1; ;1; ;4; ;2; ;4; ;2; ;2; ;4; ;4; ;2;1;6;6;99;11;99; ;4;17;1;36;M-;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;583,2016769;317146;3729;317146
3194;1;2;1;1;1;2;2;1;1;1;3;1;2;2; ;2;1;2;1;9;9; ; ; ; ; ; ;2; ;3;3;1;2;5;1;1;3;2;105;701;1;4;13;5;2;3;4;2;1;4;1;4;2;4;4;4;1;4;4;4;2;2;2;4;4;4;3;5;4;1;2;6;5;1;5;99;3;4;99;34;M-;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;371,5946283;337232;3523;337232
3195;1;1;1;1;2;1;1;1;1;2; ;2; ;1;1;1;1;9;9; ; ; ; ; ; ; ; ;1;2;4;4;1;2;2;2;1; ;3; ;711;7;3;1; ;3; ;4; ;2; ;3; ;4; ;4; ;3; ;2; ;4; ;2; ;4; ;4; ;4;1;7;1;7;1;3;7;4;2;4;47;M+;La Floresta, Atlántida y Otras;140,2792226;308216;3826;308216
3196;1;1;2;1;1;1;2;2;2;2; ;1;1;2; ;2;1;9;9; ; ; ; ; ; ; ; ;2; ;2;2;1;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;20;99; ;4;9;1;46;M+;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;275,7680133;337133;3523;337133
3197;1;2;1;1;1;2;2;2;1;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;1;6;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;4;20;4;9;1;41;M;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;282,433477;337133;3523;337133
3198;1;1;1;1;1;1;2;2;2;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;2;1;7;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;9;23;4;12;1;49;M+;La Floresta, Atlántida y Otras;103,7601825;308015;3826;308015
3199;1;1;2;1;1;2;2;2;2;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;1;1;2;1; ;1; ;703;1;8;3; ;3; ;3; ;4; ;4; ;4; ;4; ;4; ;4; ;4; ;4; ;4; ;4; ;4;6;11;6;99;3;99; ;4;1;25;44;M+;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;309,8571642;337133;3523;337133
3200;1;2;2;1;1;1;1;1;1;2; ;1;1;1;1;1;1;2;1; ; ; ; ; ; ; ; ;1;1;3;3;1;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4;5;25;4;1; ;52;A-;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;372,0646623;337133;3523;337133
3202;4;2;2;1;1;2;2;2;1;2; ;2; ;1;1;1;1;9;9; ; ; ; ; ; ; ; ;1;1;2;2;1;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6;99; ;4;1;99;47;M+;Montevideo Medio Bajo;581,9616223;111015;1020;111015
3206;4;2;2;1;1;2;2;2;1;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;1;1;1;1;2;2; ;102; ;5;3;1;3; ;2; ;1; ;2; ;3; ;3; ;3; ;3; ;3; ;4; ;2; ;4; ;1; ;1;99;1;99;1;2;99;4;1;99;38;M;Montevideo Medio Bajo;581,9616223;111111;1020;111111
3207;1;1;2;1;1;1;1;1;1;1;2;2; ;1;1;1;1;9;9; ; ; ; ; ; ; ; ;1;1;3;3;1;1;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;99; ;4;10;99;45;M+;Montevideo Medio Bajo;715,6876286;111214;1020;111214
3210;1;1;2;1;1;2;2;2;1;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;1;1;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4;99; ;4;1;99;40;M;Montevideo Medio Bajo;529,7853932;111015;1020;111015
3211;1;1;1;1;1;2;2;2;2;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;1;4;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;11;99; ;4;9;99;35;M-;Zona III - Cuenca Cerro Norte NoBajo;77,07485863;116019;1020;116019
3212;1;2;2;1;1;1;1;1;1;2; ;1;1;2; ;2;2;9;9; ; ; ; ; ; ; ; ;2; ;7;7;1;1;4;1;2;3; ;185; ;1;13; ;4; ;4; ;4; ;1; ;2; ;2; ;3; ;4; ;1; ;4; ;4; ;4; ;3; ;4;99;6;99;5;99; ;4;1;99;19;B-;Zona III - Cuenca Cerro Norte NoBajo;134,5402773;116019;1020;116019
3213;4;1;2;1;1;2;2;1;2;1;1;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4;4;1;2;1;1;2;2; ;125; ;2;1;4;2; ;1; ;4; ;1; ;1; ;3; ;4; ;3; ;2; ;3; ;4; ;3; ;4; ;1;6;6;12;21;99; ;4;1;99;17;B-;Zona III - Cuenca Cerro Norte NoBajo;113,6710277;116019;1020;116019
3214;1;1;1;1;1;2;1;1;1;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;3;1;2;1;1;2;2; ;185; ;5;6;13;3; ;2; ;2; ;2; ;2; ;3; ;2; ;2; ;2; ;2; ;3; ;3; ;1; ;4;99;12;99;1;4;19;4;9;99;35;M-;Zona III - Cuenca Cerro Norte NoBajo;92,43163226;116015;1020;116015
3215;1;2;1;1;1;2;1;1;1;1;1;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4;4;1;2;1;1;2;1; ;524; ;1;2;6;2; ;2; ;4; ;2; ;2; ;3; ;2; ;4; ;2; ;2; ;4; ;2; ;4; ;3;99;14;6;5;99; ;4;3;99;18;B-;Zona III - Cuenca Cerro Norte NoBajo;108,9023049;120006;1020;120006
3216;1;1;2;1;2;2;2;1;1;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;1;1;1;1;1;2;125;99999;1;6;13;1;5;1;5;1;5;1;4;1;4;2;4;2;4;2;4;1;4;3;4;4;3;1;4;2;4;12;5;11;99;1;22;99;4;9;99;45;M+;Zona III - Cuenca Cerro Norte NoBajo;77,07485863;116019;1020;116019
3217;2;2;2;1;1;2;1;2;1;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4;4;1;2;1;1;2;1; ;126; ;13;6;4;2; ;2; ;4; ;2; ;2; ;4; ;3; ;2; ;3; ;3; ;4; ;1; ;2; ;1;9;1;9;1;6;99;4;3;10;33;M-;Zona III - Cuenca Cerro Norte NoBajo;138,9312561;113033;1020;113033
3218;1;2;2;1;1;1;1;1;2;1;2;2; ;1;1;1;1;9;9; ; ; ; ; ; ; ; ;1;1;3;3;1;1;2;1;2;2; ;137; ;6;7;4;4; ;4; ;4; ;2; ;4; ;4; ;2; ;3; ;4; ;4; ;4; ;4; ;4; ;12;99;12;99;10;99; ;4;10;99;36;M-;Zona III - Cuenca Cerro Norte NoBajo;97,15234248;116018;1020;116018
3219;1;1;1;1;1;2;2;1;1;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;1;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;10;10;99;4;9;99;38;M;Zona III - Cuenca Cerro Norte NoBajo;77,07485863;116018;1020;116018
3220;4;1;2;1;1;1;2;2;1;1;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;3;1;1;1;1;2;2; ;306; ;1;4;6;2; ;4; ;2; ;2; ;2; ;1; ;3; ;2; ;3; ;4; ;4; ;3; ;1; ;12;99;6;99;7;9;12;4;1;99;22;B+;Zona III - Cuenca Cerro Norte NoBajo;106,1149807;116019;1020;116019
3221;1;1;2;1;2;1;1;1;1;1;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;1;2;4;1;2;2; ;64; ;1;2;5;3; ;3; ;4; ;2; ;2; ;3; ;3; ;5; ;3; ;3; ;4; ;4; ;4; ;4;99;4;99;1;5;7;4;10;11;59;A-;Montevideo Medio Alto;488,3122884;110129;1020;110129
3222;3;1;2;1;2;2;1;1;1;2; ;2; ;1;1;1;1;9;9; ; ; ; ; ; ; ; ;2; ;2;2;1;1;1;1;2;2; ;128; ;1;9;11;4; ;4; ;3; ;2; ;2; ;2; ;3; ;3; ;4; ;3; ;5; ;5; ;4; ;1;4;1;4;11;99; ;4;1;99;56;A-;Montevideo Alto;470,41624;118213;1020;118213
3223;3;1;2;1;1;2;1;1;1;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;1;1;1;2;1; ;62; ;2;1;9;4; ;2; ;4; ;3; ;3; ;3; ;4; ;3; ;2; ;4; ;3; ;3; ;2; ;4;99;4;99;7;99; ;4;1;6;58;A-;Montevideo Alto;543,6500886;118113;1020;118113
3224;1;1;2;1;1;1;2;2;1;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;1;1;1;1;3;3;64;99999;10;1;4;2;4;4;4;4;5;2;3;3;3;2;4;2;4;3;4;2;4;1;4;4;4;2;4;2;2;2;99;2;99;7;99; ;4;1;99;42;M;Montevideo Medio Alto;474,7703202;110040;1020;110040
3225;3;2;2;1;3;1;1;1;1;2; ;2; ;1;1;1;1;9;9; ; ; ; ; ; ; ; ;1;1;2;2;1;1;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;10;11;99;4;1;99;64;A+;Montevideo Alto;483,2288058;118213;1020;118213
3226;3;1;2;1;2;1;1;1;2;2; ;2; ;1;1;1;1;9;9; ; ; ; ; ; ; ; ;1;2;2;2;1;2;4;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;11;99; ;4;1;99;64;A+;Montevideo Alto;428,2407003;118215;1020;118215
3227;2;2;1;1;1;2;2;2;1;2; ;1;1;2; ;2;1;9;9; ; ; ; ; ; ; ; ;2; ;2;2;1;1;1;1;2;2; ;21; ;1;4;3;4; ;4; ;2; ;3; ;2; ;4; ;4; ;4; ;3; ;4; ;3; ;4; ;4; ;1;4;1;4;4;5;7;4;1;99;26;B+;Montevideo Medio Alto;560,6008226;110129;1020;110129
3228;3;1;2;1;1;2;2;2;2;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;1;1;1;2;2; ;191; ;1;2;8;4; ;4; ;4; ;3; ;4; ;4; ;4; ;4; ;3; ;4; ;4; ;3; ;4; ;6;5;3;5;5;99; ;4;1;99;54;A-;Montevideo Alto;482,3958745;118113;1020;118113
3229;3;2;2;1;2;2;1;1;1;1;1;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;1;2;1;1;1;1;2;181;711;1;5;7;3;4;4;3;4;1;2;4;1;1;3;4;2;2;3;3;3;2;4;4;5;4;4;4;5;4;1;4;1;4;6;7;99;4;1;99;58;A-;Montevideo Alto;583,097993;118113;1020;118113
3230;1;1;2;1;1;1;1;1;1;2; ;2; ;1;1;1;1;9;9; ; ; ; ; ; ; ; ;1;1;3;3;1;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;10;99; ;4;1;99;54;A-;Montevideo Medio Alto;598,444805;110040;1020;110040
3231;1;2;1;1;1;2;2;2;1;2; ;1;1;2; ;2;1; ; ; ; ; ; ; ; ; ; ;2; ;3;3;1;2;4;1;1;2;2;103;7A;3;8;4;4;5;4;5;1;5;2;2;2;4;4;5;1;4;2;4;1;1;4;3;1;1;4;3;2;1;12;99;6;11;4;5;7;4;1;10;30;M-;Zona II - Cuenca Noreste      NoBajo;110,5413253;199075;1020;199075
3232;1;1;1;1;1;2;2;2;1;1;1;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;1;1;7;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;99;99; ;3;6;99;21;B-;Zona III - Cuenca Cerro Norte Bajo;125,2216991;116213;1020;116213
3233;1;1;1;1;1;2;2;2;1;2; ;2; ;1;1;1;1; ; ; ; ; ; ; ; ; ; ;1;1;1;1;1;1;1;1;2;2; ;103; ;3;8;4;3; ;3; ;3; ;3; ;4; ;4; ;4; ;4; ;4; ;3; ;3; ;4; ;3; ;12;99;11;99;3;4;6;4;1;9;43;M;Zona II - Cuenca Noreste      NoBajo;83,80567324;199075;1020;199075
3234;1;1;2;1;1;2;1;1;1;2; ;2; ;1;1;1;1; ; ; ; ; ; ; ; ; ; ;1;2;4;4;1;1;1;1;2;1; ;99999; ;1;8;12;4; ;4; ;2; ;2; ;3; ;4; ;4; ;4; ;2; ;4; ;4; ;4; ;4; ;1;9;1;9;5; ; ;4;1; ;24;B+;Zona III - Cuenca Cerro Norte NoBajo;108,9023049;113037;1020;113037
3235;1;1;2;1;1;2;2;2;1;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;1;2;1;1;2;2; ;163; ;1;8;10;3; ;2; ;3; ;4; ;3; ;4; ;4; ;4; ;4; ;2; ;4; ;3; ;3; ;4;3;4;3;99;99; ;4;1;99;31;M-;Zona III - Cuenca Cerro Norte NoBajo;82,56306821;113532;1020;113532
3236;1;1;2;1;1;2;1;1;1;1;1;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4;4;1;2;1;1;2;2; ;99999; ;1;2;4;2; ;2; ;4; ;4; ;4; ;4; ;4; ;4; ;4; ;4; ;4; ;3; ;3; ;4;9;4;12;99; ; ;4;1; ;36;M-;Zona III - Cuenca Cerro Norte NoBajo;156,4953657;113139;1020;113139
3237;1;1;1;1;1;2;2;2;2;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;1;1;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;11;99; ;4;1;99;24;B+;Zona III - Cuenca Cerro Norte Bajo;116,8978451;116213;1020;116213
3240;1;1;2;1;1;1;1;2;1;2; ;2; ;1;1;1;1;9;9; ; ; ; ; ; ; ; ;1;1;1;1;1;1;1;1;2;1; ;306; ;2;4;1;2; ;2; ;3; ;4; ;4; ;4; ;4; ;3; ;2; ;2; ;3; ;3; ;3; ;12;99;12;99;99;99; ;4;1;98;43;M;Zona III - Cuenca Cerro Norte NoBajo;84,66562186;113037;1020;113037
3241;1;1;2;1;1;2;1;1;1;1;1;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;1;1;1;2;2; ;456; ;1;2;3;1; ;1; ;4; ;3; ;3; ;3; ;2; ;4; ;4; ;4; ;4; ;3; ;4; ;15;99;13;99;11;99; ;4;9;99;37;M;Zona I - Casavalle            NoBajo;86,62543714;117104;1020;117104
3242;1;2;1;1;1;2;2;2;2;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;3;1;2;1;1;1;2;2;110;6R6;1;4;9;2;2;2;2;4;4;2;2;2;2;4;4;2;2;2;2;4;4;4;4;4;4;4;4;1;2;4;99;7;4;11;99; ;4;10;6;28;B+;Zona I - Casavalle            NoBajo;104,1480919;117303;1020;117303
3243;1;2;1;1;1;2;1;1;1;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;1;2;1;1;2;2; ;456; ;4;8;2;2; ;1; ;3; ;2; ;2; ;3; ;3; ;3; ;2; ;4; ;4; ;3; ;1; ;1;99;1;4;3;99; ;4;1;99;30;M-;Zona I - Casavalle            NoBajo;92,91108306;117303;1020;117303
3244;1;1;2;1;1;2;1;1;1;1;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;3;1;2;1;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5;99; ;4;9;99;33;M-;Zona I - Casavalle            NoBajo;82,48061266;117103;1020;117103
3245;1;2;2;1;1;1;2;1;1;1;1;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4;4;2;3;3;1;2;2; ;100; ;8;6;5;4; ;4; ;2; ;2; ;2; ;3; ;2; ;2; ;2; ;4; ;4; ;4; ;4; ;4;99;4;3;14;99; ;4;1;99;42;M;Montevideo Bajo;552,6214977;111235;1020;111235
3246;1;1;1;1;1;2;1;1;1;1;1;2; ;1;1;1;1; ; ; ; ; ; ; ; ; ; ;1;5;3;3;1;3;1;1;2;1; ;102; ;1;6;5;2; ;2; ;3; ;2; ;2; ;3; ;3; ;4; ;3; ;3; ;4; ;5; ;4; ;4;99;4;99;3;99; ;4;1;99;34;M-;Zona I - Casavalle            Bajo;236,5956595;117108;1020;117108
3247;1;1;1;1;2;2;1;1;2;1;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;3;1;2;1;1;2;1; ;330; ;1;5;9;2; ;2; ;3; ;4; ;4; ;4; ;4; ;4; ;4; ;4; ;2; ;4; ;2; ;12;99;6;3;13;99; ;4;1;99;26;B+;Zona I - Casavalle            Bajo;204,9178323;117229;1020;117229
3248;1;2;2;1;1;2;1;1;1;1;2;1;1;1;1;1;1; ; ; ; ; ; ; ; ; ; ;2; ;4;4;1;3;1;1;2;1; ;175; ;1;7;4;3; ;2; ;4; ;2; ;3; ;3; ;4; ;4; ;3; ;2; ;4; ;4; ;2; ;1;6;1;6;1;99; ;4;10;3;35;M-;Zona I - Casavalle            NoBajo;106,7487242;117104;1020;117104
3249;1;1;2;1;1;2;2;2;1;2; ;2; ;1;1;1;1;9;9; ; ; ; ; ; ; ; ;2; ;1;1;1;1;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;10;99; ;4;19;25;48;M+;Montevideo Bajo;428,5483365;111005;1020;111005
3251;1;1;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;2;1;9;9; ; ; ; ; ; ;1;10;5;5;1;2;1;1;2;1; ;192; ;6;5;13;3; ;3; ;4; ;2; ;4; ;4; ;3; ;4; ;4; ;3; ;4; ;4; ;4; ;15;99;6;99;3;99; ;4;12;99;37;M;Zona I - Casavalle            Bajo;295,6089335;117103;1020;117103
3252;1;1;2;1;1;1;1;1;1;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5;5;1;2;1;1;2;1; ;169; ;8;7;5;3; ;3; ;4; ;3; ;4; ;4; ;4; ;3; ;2; ;4; ;4; ;4; ;2; ;1;99;1;99;3;99; ;4;1;99;31;M-;Zona I - Casavalle            Bajo;246,3687565;117108;1020;117108
3253;1;1;2;1;1;2;1;1;2;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;1;1;1;1;2;2; ;110; ;7;6;4;3; ;5; ;5; ;3; ;3; ;3; ;3; ;5; ;3; ;5; ;3; ;3; ;2; ;1;7;6;99;3;99; ;4;1;99;38;M;Zona I - Casavalle            Bajo;221,1478301;117207;1020;117207
3255;1;2;2;1;1;1;1;1;1;1;2;2; ;1;1;1;1;9;9; ; ; ; ; ; ; ; ;1;2;5;4;1;3;1;1;2;1; ;110; ;2;5;3;2; ;2; ;2; ;3; ;3; ;3; ;3; ;2; ;2; ;4; ;3; ;4; ;4; ;1;99;1;99;3;99; ;4;15;99;34;M-;Zona I - Casavalle            Bajo;253,4427428;117108;1020;117108
3256;1;2;1;2;9;2;2;9;1;1;1;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6;6;1;2;4;1;2;1; ;149; ;1;2;5;1; ;1; ;4; ;4; ;4; ;4; ;4; ;4; ;5; ;4; ;2; ;2; ;2; ;4;99;4;99;1;99; ;4;21;99;20;B-;Zona II - Cuenca Noreste      Bajo;318,6793512;117341;1020;117341
3257;1;1;2;1;1;2;1;1;1;2; ;2; ;1;1;1;1; ; ; ; ; ; ; ; ; ; ;1;2;2;2;1;1;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;4;10; ;45;M+;Zona II - Cuenca Noreste      Bajo;242,4853635;117341;1020;117341
3258;1;2;1;1;1;2;1;1;1;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4;4;1;1;5;1;2;1; ;175; ;6;5;8;4; ;4; ;4; ;3; ;3; ;4; ;4; ;4; ;4; ;4; ;4; ;4; ;2; ;3;15;3; ;5; ; ;2;6; ;19;B-;Zona II - Cuenca Noreste      Bajo;303,9170931;117341;1020;117341
3259;1;1;2;1;2;1;1;1;1;2; ;2; ;1;2;1;1;1;1;9;9; ; ; ; ; ; ;1;1;3;3;2;3;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4;2;19;4;1;25;73;A+;Montevideo Medio Alto;441,3368817;118211;1020;118211
3260;3;2;2;1;2;2;1;1;2;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;1;6;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;11;99;4;1;99;53;A-;Montevideo Alto;503,0431688;118212;1020;118212
3261;3;1;2;1;2;1;1;1;1;1;1;2; ;1;2;1;1;1;1;9;9; ; ; ; ; ; ;1;1;3;3;2;3;1;1;2;1; ;582; ;7;2;8;4; ;3; ;4; ;3; ;3; ;3; ;4; ;4; ;2; ;3; ;5; ;4; ;4; ;4;9;9;4;13;99; ;4;3;10;73;A+;Montevideo Medio Alto;496,5744455;118120;1020;118120
3262;1;1;2;1;2;2;1;1;1;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;1;2;1;1;2;1; ;60; ;2;1;8;3; ;2; ;2; ;3; ;1; ;3; ;3; ;3; ;1; ;3; ;4; ;3; ;2; ;9;99;9;99;13;99; ;9;3;5;58;A-;Montevideo Medio Alto;555,8987464;115207;1020;115207
3263;3;2;2;1;1;2;1;1;1;1;1;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;1;2;1;1;2;1; ;505; ;4;5;7;4; ;4; ;3; ;3; ;2; ;3; ;2; ;2; ;2; ;4; ;5; ;3; ;4; ;4;99;4;99;13;99; ;4;7;6;53;A-;Montevideo Medio;598,11377;108314;1020;108314
3264;1;1;2;1;1;1;1;1;1;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;1;1;1;1;2;1; ;149; ;4;1;8;3; ;3; ;2; ;1; ;1; ;4; ;4; ;3; ;2; ;3; ;4; ;3; ;2; ;15;99;11;99;13;99; ;4;1;10;55;A-;Montevideo Medio Alto;558,6644216;118223;1020;118223
3265;3;1;2;1;2;1;1;1;1;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;2;1;1;1;2;1; ;183; ;1;2;6;4; ;4; ;3; ;3; ;3; ;4; ;2; ;4; ;4; ;3; ;4; ;5; ;5; ;4;9;4;9;13;99; ;4;10;1;69;A+;Montevideo Medio Alto;521,5283571;118220;1020;118220
3266;3;2;2;1;1;2;1;2;1;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;1;4;1;2;3; ;116; ;4;2;1;3; ;4; ;3; ;2; ;1; ;2; ;3; ;2; ;2; ;4; ;4; ;5; ;3; ;9;6;9;6;2;5;99;4;3;1;45;M+;Montevideo Medio Alto;521,5283571;115110;1020;115110
3267;3;1;2;1;5;1;1;1;1;1;1;2; ;1;2;1;1;1;1; ; ; ; ; ; ; ; ;1;1;3;3;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;10; ; ;4;10;11;73;A+;Montevideo Alto;1338,233576;118103;1020;118103
3268;1;1;2;1;1;2;2;2;2;2; ;1;1;2; ;2;1;9;9; ; ; ; ; ; ; ; ;1;2;5;5;1;2;1;1;2;1; ;163; ;2;1;99;3; ;3; ;4; ;2; ;4; ;4; ;4; ;4; ;3; ;4; ;4; ;4; ;2; ;12;99;12;99;99;99; ;4;1;99;15;B-;Zona III - Cuenca Cerro Norte NoBajo;116,8043871;113132;1020;113132
