NFORM;nnper;IDPER;SEXO;EDAD;PARENTESCO;E3;E4;E4A;E5;E6;E7;E7OB;E8;E9;E10;E11;E12;E14;E15;E16;E17;E19;E20;E200B;Form_Op_Hab;codsegtrabprinc;codsegpresentrab;codsegcomenzodia;INSE;INSE_RecF;EstratoGeografico;wcal0
2939;1;293901;1;27;3;1;6; ;3;2;3; ;1; ; ;60;2; ;1;3;1;1; ; ;1;121229; ; ;54;A-;Montevideo Medio Bajo;608,6885756
2939;2;293902;1;70;1;2;3; ;4;2;3; ;2;1;4; ; ; ;2;2;1;1; ; ;0; ; ; ;54;A-;Montevideo Medio Bajo;608,6885756
2939;3;293903;2;62;2;2;4;3;4;1;3; ;2;1;3; ; ; ;1;5;1;1; ; ;0; ; ; ;54;A-;Montevideo Medio Bajo;608,6885756
2939;4;293904;2;26;3;1;6; ;3;2;3; ;1; ; ;40;4; ;3;1;1;1; ; ;0;123205; ; ;54;A-;Montevideo Medio Bajo;608,6885756
2940;1;294001;2;28;2;2;3; ;3;2;3; ;2;2; ;40;2; ;3; ;1;1; ; ;0;199047; ; ;32;M-;Montevideo Bajo;640,9113774
2940;2;294002;1;36;1;2;3; ;3;1;3; ;1; ; ;48;2; ;1; ;1;1; ; ;1;117214; ; ;32;M-;Montevideo Bajo;640,9113774
2940;3;294003;1;10;3;1;2; ;5;2;3; ; ; ; ; ; ; ; ; ;1;1; ; ;0; ; ; ;32;M-;Montevideo Bajo;640,9113774
2940;4;294004;2;4;3;1;1; ;4;2;3; ; ; ; ; ; ; ; ; ;1;1; ; ;0; ; ; ;32;M-;Montevideo Bajo;640,9113774
2941;1;294101;1;46;1;2;6; ;5;2;3; ;1; ; ;60;2; ;1;5;1;1; ; ;0;337326; ; ;63;A+;Montevideo Medio Bajo;638,4688523
2941;2;294102;1;18;4;1;6; ;1;2;4; ;2;1;2; ; ; ;1;3;1;1; ; ;1; ; ; ;63;A+;Montevideo Medio Bajo;638,4688523
2942;1;294201;2;66;1;2;5; ;4;1;3; ;2;1;4; ; ; ;3; ;1;1; ; ;1; ; ; ;54;A-;Montevideo Medio Bajo;543,2769244
2943;1;294301;2;81;1;3; ; ; ; ;3; ;2;1;4; ; ; ;3; ;1;1; ; ;1; ; ; ;47;M+;Montevideo Medio Bajo;543,2769244
2944;1;294401;1;39;1;2;3; ;4;2;3; ;1; ; ;40;2; ;1;5;1;1; ; ;1;119016; ; ;38;M;Montevideo Medio Bajo;767,6187839
2944;2;294402;2;38;2;2;3; ;4;2;3; ;1; ; ;24;2; ;3;3;1;1; ; ;0;118031; ; ;38;M;Montevideo Medio Bajo;767,6187839
2944;3;294403;2;11;3;1;2; ;5;2;3; ; ; ; ; ; ; ; ; ;1;1; ; ;0; ; ; ;38;M;Montevideo Medio Bajo;767,6187839
2944;4;294404;1;16;3;1;3; ;4;2;3; ;2;1;2; ; ; ; ; ;1;1; ; ;0; ; ; ;38;M;Montevideo Medio Bajo;767,6187839
2945;1;294501;2;56;1;2;4;2;1;1;3; ;2;1;4; ; ; ;3; ;1;1; ; ;1; ; ; ;56;A-;Montevideo Medio Bajo;596,781875
2947;1;294701;1;82;1;2;2; ;6;1;3; ;2;1;4; ; ; ;3; ;1;1; ; ;1; ; ; ;50;M+;Montevideo Medio Alto;509,2780613
2947;2;294702;2;77;2;2;2; ;6;1;3; ;2;1;3; ; ; ;3; ;1;2;10; ;0; ; ; ;50;M+;Montevideo Medio Alto;509,2780613
2948;1;294801;1;65;1;2;7; ;2;1;3; ;2;1;4; ; ; ;1;2;1;1; ; ;1; ; ; ;58;A-;Montevideo Medio Alto;559,4346136
2948;2;294802;2;54;2;2; ; ;4;1;3; ;2;1;3; ; ; ;3;1;1;1; ; ;0; ; ; ;58;A-;Montevideo Medio Alto;559,4346136
2949;1;294901;1;87;1;2;2; ;1;2;2; ;2;1;9; ; ; ;3; ;1;2;10; ;0; ; ; ;21;B-;Montevideo Bajo;340,0360845
2949;2;294902;2;84;2;2;2; ;1;1;2; ;2;1;3; ; ; ;9; ;1;2;10; ;0; ; ; ;21;B-;Montevideo Bajo;340,0360845
2949;3;294903;1;27;3;2;4;2;4;1;2; ;1; ; ;30;5;2;3; ;1;1; ; ;1; ; ; ;21;B-;Montevideo Bajo;340,0360845
2950;1;295001;2;43;1;2;2; ;3;2;2; ;1; ; ;15;2; ;3; ;1;2;2; ;0;121021; ; ;20;B-;Montevideo Bajo;410,8305534
2950;2;295002;1;21;4;2;2; ;6;1;2; ;2;1;1; ; ; ;3; ;1;2;10; ;1; ; ; ;20;B-;Montevideo Bajo;410,8305534
2950;3;295003;2;18;4;1;3; ;3;2;2; ;2;1;2; ; ; ;3; ;1;1; ; ;0; ; ; ;20;B-;Montevideo Bajo;410,8305534
2958;1;295801;1;55;1;2;3; ;2;2;2; ;1; ; ;70;1; ;1;5;1;2;8; ;0; ; ; ;24;B+;Zona II - Cuenca Noreste      NoBajo;98,61452155
2958;2;295802;2;50;2;2;2; ;6;1;2; ;2;1;3; ; ; ;3;1;1;2;10; ;1; ; ; ;24;B+;Zona II - Cuenca Noreste      NoBajo;98,61452155
2961;1;296101;1;57;1;2;4;2;4;1;3; ;1; ; ;84;2; ;1;5;1;1; ; ;1;117341; ; ;53;A-;Zona II - Cuenca Noreste      NoBajo;118,3374259
2961;2;296102;2;55;2;2;4;2;3;2;3; ;1; ; ;3;2; ;3;2;1;2;10; ;0;117341; ; ;53;A-;Zona II - Cuenca Noreste      NoBajo;118,3374259
2963;1;296301;2;78;1;2;3; ;1;2;2; ;2;1;4; ; ; ;3; ;1;1; ; ;0; ; ; ;27;B+;Zona III - Cuenca Cerro Norte NoBajo;103,3461153
2963;2;296302;1;66;2;2;2; ;6;1;2; ;1; ; ;30;5;2;1; ;1;1; ; ;1; ; ; ;27;B+;Zona III - Cuenca Cerro Norte NoBajo;103,3461153
2964;1;296401;1;59;1;2;3; ;5;2;1; ;2;1;4; ; ; ;1;5;1;1; ; ;1; ; ; ;51;A-;Zona III - Cuenca Cerro Norte NoBajo;84,55866272
2965;1;296501;1;57;1;2;2; ;6;1;3; ;2;1;4; ; ; ;1;2;1;2;10; ;0; ; ; ;42;M;Zona II - Cuenca Noreste      NoBajo;107,5794781
2965;2;296502;2;48;2;2;4;1;6;1;3; ;1; ; ;40;2; ;1;2;1;1; ; ;1;117001; ; ;42;M;Zona II - Cuenca Noreste      NoBajo;107,5794781
2966;1;296601;1;46;1;2;3; ;4;2;3; ;1; ; ;56;2; ;1;5;1;1; ; ;0;110234; ; ;47;M+;Zona II - Cuenca Noreste      NoBajo;107,5794781
2966;2;296602;2;42;2;2;2; ;6;1;3; ;2;2; ;1;3;1;1;2;1;1; ; ;1; ;327008; ;47;M+;Zona II - Cuenca Noreste      NoBajo;107,5794781
2967;1;296701;1;67;1;2;4;2;4;1;3; ;2;1;4; ; ; ;1;2;1;1; ; ;0; ; ; ;48;M+;Zona II - Cuenca Noreste      NoBajo;95,6230925
2967;2;296702;2;65;2;2;4;2;4;1;3; ;2;1;4; ; ; ;3;3;1;2;10; ;1; ; ; ;48;M+;Zona II - Cuenca Noreste      NoBajo;95,6230925
2967;3;296703;2;33;3;1;5; ;3;2;3; ;1; ; ;30;2; ;3;1;1;1; ; ;0;123201; ; ;48;M+;Zona II - Cuenca Noreste      NoBajo;95,6230925
2968;1;296801;2;52;2;2;2; ;6;1;3; ;1; ; ;16;4; ;3;9;1;1; ; ;0;118202; ; ;27;B+;Zona III - Cuenca Cerro Norte Bajo;198,3522106
2968;2;296802;1;51;1;2;2; ;6;1;3; ;2;1;7; ; ; ;3;9;1;1; ; ;0; ; ; ;27;B+;Zona III - Cuenca Cerro Norte Bajo;198,3522106
2968;3;296803;2;25;3;2;3; ;1;2;9;99;2;1;3; ; ; ;3;1;1;1; ; ;1; ; ; ;27;B+;Zona III - Cuenca Cerro Norte Bajo;198,3522106
2968;4;296804;1;19;3;1;3; ;4;2;3; ;2;1;2; ; ; ;3;1;1;1; ; ;0; ; ; ;27;B+;Zona III - Cuenca Cerro Norte Bajo;198,3522106
2968;5;296805;1;6;11;1;1; ;1;2;2; ; ; ; ; ; ; ; ; ;1;1; ; ;0; ; ; ;27;B+;Zona III - Cuenca Cerro Norte Bajo;198,3522106
2968;6;296806;1;1;11; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ;27;B+;Zona III - Cuenca Cerro Norte Bajo;198,3522106
2969;1;296901;1;53;1;2;3; ;2;2;3; ;1; ; ;72;2; ;1;4;1;1; ; ;1;121144; ; ;47;M+;Zona III - Cuenca Cerro Norte Bajo;158,0587167
2969;2;296902;2;52;2;2;2; ;5;2;3; ;2;1;3; ; ; ;3;2;1;1; ; ;0; ; ; ;47;M+;Zona III - Cuenca Cerro Norte Bajo;158,0587167
2969;3;296903;1;25;3;2;3; ;1;2;3; ;1; ; ;48;2; ;3;1;1;1; ; ;0;116004; ; ;47;M+;Zona III - Cuenca Cerro Norte Bajo;158,0587167
2969;4;296904;1;22;3;2;3; ;2;2;3; ;1; ; ;44;2; ;3;2;1;1; ; ;0;120015; ; ;47;M+;Zona III - Cuenca Cerro Norte Bajo;158,0587167
2970;1;297001;2;63;1;2;2; ;6;1;3; ;2;1;4; ; ; ;3; ;1;1; ; ;1; ; ; ;31;M-;Zona III - Cuenca Cerro Norte Bajo;125,3943336
2970;2;297002;1;23;4;2;3; ;2;2;2; ;2;1;1; ; ; ;3; ;1;1; ; ;0; ; ; ;31;M-;Zona III - Cuenca Cerro Norte Bajo;125,3943336
2971;1;297101;2;51;2;2;2; ;6;1;1; ;2;1;3; ; ; ;3; ;1;1; ; ;0; ; ; ;28;B+;Toledo, Suarez y Otras;110,8802526
2971;2;297102;1;53;1;2;2; ;6;1;3; ;1; ; ;45;2; ;1; ;1;1; ; ;1;108314; ; ;28;B+;Toledo, Suarez y Otras;110,8802526
2971;3;297103;2;9;3;1;2; ;3;2;1; ; ; ; ; ; ; ; ; ;1;1; ; ;0; ; ; ;28;B+;Toledo, Suarez y Otras;110,8802526
2971;4;297104;1;13;3;1;3; ;1;2;1; ; ; ; ; ; ; ; ; ;1;2;7; ;0; ; ; ;28;B+;Toledo, Suarez y Otras;110,8802526
2971;5;297105;1;20;3;2;3; ;3;2;1; ;2;1;1; ; ; ;3;1;1;1; ; ;0; ; ; ;28;B+;Toledo, Suarez y Otras;110,8802526
2972;1;297201;2;51;1;2;3; ;3;2;3; ;1; ; ;48;2; ;3;2;1;1; ; ;0;104203; ; ;55;A-;Montevideo Medio;570,4976451
2972;2;297202;1;20;4;1;6; ;1;2;3; ;1; ; ;30;2; ;1;5;1;1; ; ;1;112127; ; ;55;A-;Montevideo Medio;570,4976451
2973;1;297301;2;57;1;2;3; ;2;1;3; ;1; ; ;33;3;2;1;5;1;2;7; ;0; ; ; ;47;M+;Montevideo Medio;478,5056667
2973;2;297302;2;60;9;2;3; ;2;2;3; ;1; ; ;33;3;2;3;5;1;2;7; ;1; ; ; ;47;M+;Montevideo Medio;478,5056667
2974;1;297401;1;87;1;2;2; ;5;2;2; ;2;1;4; ; ; ;2; ;1;1; ; ;1; ; ; ;30;M-;Montevideo Medio;484,2140724
2975;1;297501;1;82;1;2;4;3;4;2;3; ;2;1;3; ; ; ;2; ;1;2;2; ;1; ; ; ;40;M;Montevideo Medio;472,7865626
2975;2;297502;2;79;2;2;4;3;4;1;3; ;2;1;3; ; ; ;3; ;1;1; ; ;0; ; ; ;40;M;Montevideo Medio;472,7865626
2976;1;297601;1;58;1;2;2; ;6;1;3; ;1; ; ;48;2; ;2; ;1;1; ; ;1;199155; ; ;35;M-;Montevideo Medio;611,8936405
2976;2;297602;2;44;2;2;3; ;4;2;3; ;2;1;3; ; ; ;3; ;1;2;10; ;0; ; ; ;35;M-;Montevideo Medio;611,8936405
2976;3;297603;2;17;3;1;3; ;5;2;3; ;2;1;2; ; ; ; ; ;1;1; ; ;0; ; ; ;35;M-;Montevideo Medio;611,8936405
2977;1;297701;1;73;1;2;4;3;1;2;3; ;2;1;4; ; ; ;2; ;1;1; ; ;1; ; ; ;47;M+;Montevideo Medio;507,0925243
2977;2;297702;2;68;2;2;4;3;2;1;3; ;2;1;4; ; ; ;3; ;1;2;2; ;0; ; ; ;47;M+;Montevideo Medio;507,0925243
2977;3;297703;2;35;3;2;2; ;6;1;3; ;2;1;4; ; ; ;3; ;1;2;2; ;0; ; ; ;47;M+;Montevideo Medio;507,0925243
2978;1;297801;1;67;1;2;5; ;4;1;1; ;2;1;4; ; ; ;1;5;1;1; ; ;0; ; ; ;54;A-;Montevideo Medio;472,7865626
2978;2;297802;2;68;2;2;5; ;2;1;3; ;2;1;4; ; ; ;2;5;1;1; ; ;1; ; ; ;54;A-;Montevideo Medio;472,7865626
2979;1;297901;2;52;1;2;3; ;2;2;3; ;2;1;3; ; ; ;2; ;1;1; ; ;1; ; ; ;34;M-;Montevideo Medio;571,2192735
2979;2;297902;2;20;4;1;6; ;2;2;2; ;2;1;2; ; ; ;3; ;1;1; ; ;0; ; ; ;34;M-;Montevideo Medio;571,2192735
2980;1;298001;1;72;1;2;4;3;6;1;3; ;2;1;4; ; ; ;1;5;1;1; ; ;0; ; ; ;55;A-;Montevideo Medio;337,5423295
2980;2;298002;2;65;2;2;4;3;2;1;3; ;2;1;4; ; ; ;2;5;1;1; ; ;1; ; ; ;55;A-;Montevideo Medio;337,5423295
2983;1;298301;2;73;1;2;3; ;2;2;3; ;2;1;4; ; ; ;3; ;1;2;10; ;1; ; ; ;44;M+;Montevideo Medio Bajo;679,0961555
2985;1;298501;1;61;1;2;6; ;6;1;3; ;1; ; ;48;2; ;1;4;1;1; ; ;1;116005; ; ;40;M;Montevideo Medio Bajo;678,2382449
2986;1;298601;1;75;1;2;2; ;6;1;2; ;2;1;4; ; ; ;2; ;1;2;10; ;0; ; ; ;29;B+;Montevideo Medio Bajo;662,2317415
2986;2;298602;2;74;2;2;2; ;6;1;1; ;2;1;4; ; ; ;3; ;1;2;10; ;1; ; ; ;29;B+;Montevideo Medio Bajo;662,2317415
2987;1;298701;1;48;1;2;3; ;4;2;3; ;1; ; ;40;3;2;1;5;1;1; ; ;1; ; ; ;46;M+;Montevideo Medio;353,5510954
2988;1;298801;1;73;1;2;4;3;3;1;3; ;2;1;4; ; ; ;1;5;1;2;10; ;0; ; ; ;45;M+;Montevideo Medio;577,8502431
2988;2;298802;2;71;2;2;2; ;4;2;3; ;2;1;3; ; ; ;2;5;1;2;10; ;1; ; ; ;45;M+;Montevideo Medio;577,8502431
2989;1;298901;2;67;1;2;3; ;6;1;1; ;2;1;4; ; ; ;3;3;1;2;10; ;0; ; ; ;51;A-;Montevideo Medio Bajo;728,3721895
2989;2;298902;2;32;4;2;3; ;5;2;1; ;1; ; ;16;2; ;1;5;1;1; ; ;1;102202; ; ;51;A-;Montevideo Medio Bajo;728,3721895
2992;1;299201;2;19;1;2;3; ;5;2;3; ;1; ; ;37;2; ;3; ;1;1; ; ;1;108008; ; ;41;M;Montevideo Medio Bajo;1162,320833
2992;2;299202;1;23;9;2;4;3;2;1;3; ;2;1;6; ; ; ;3; ;1;1; ; ;0; ; ; ;41;M;Montevideo Medio Bajo;1162,320833
2993;1;299301;2;42;1;2;2; ;6;1;2; ;1; ; ;98;2; ;1;1;1;1; ; ;0;118207; ; ;19;B-;Montevideo Medio Bajo;1335,430197
2993;2;299302;1;46;2;2;3; ;3;2;2; ;2;1;1; ; ; ;1;2;1;1; ; ;1; ; ; ;19;B-;Montevideo Medio Bajo;1335,430197
2993;3;299303;1;23;3; ; ; ; ; ;9; ;9;9;9; ; ; ;9;9;9;9;99; ;0; ; ; ;19;B-;Montevideo Medio Bajo;1335,430197
2993;4;299304;2;18;3;1;3; ;4;2;2; ;2;1;2; ; ; ;3;1;1;1; ; ;0; ; ; ;19;B-;Montevideo Medio Bajo;1335,430197
2994;1;299401;2;33;1;2;5; ;3;1;3; ;1; ; ;64;2; ;3; ;1;1; ; ;1;112002; ; ;36;M-;Montevideo Medio Bajo;1216,288863
2994;2;299402;2;10;4;1;2; ;4;2;3; ; ; ; ; ; ; ; ; ;1;1; ; ;0; ; ; ;36;M-;Montevideo Medio Bajo;1216,288863
2995;1;299501;2;67;1;2;2; ;6;1;3; ;2;1;4; ; ; ;3; ;1;1; ; ;1; ; ; ;29;B+;Zona III - Cuenca Cerro Norte NoBajo;92,67614028
2995;2;299502;1;63;2;2;2; ;6;1;2; ;2;1;4; ; ; ;3; ;1;2;2;depresion;0; ; ; ;29;B+;Zona III - Cuenca Cerro Norte NoBajo;92,67614028
2995;3;299503;2;11;11;1;2; ;5;2;3; ; ; ; ; ; ; ; ; ;1;1; ; ;0; ; ; ;29;B+;Zona III - Cuenca Cerro Norte NoBajo;92,67614028
2997;1;299701;1;43;1;2;3; ;5;2;3; ;1; ; ;80;5;2;1;5;1;1; ; ;0; ; ; ;42;M;Montevideo Medio;1540,82803
2997;2;299702;2;41;2;2;3; ;4;2;3; ;2;1;7; ; ; ;1;4;1;1; ; ;1; ; ; ;42;M;Montevideo Medio;1540,82803
2997;3;299703;2;16;3;1;3; ;4;2;3; ;2;1;2; ; ; ; ; ;1;1; ; ;0; ; ; ;42;M;Montevideo Medio;1540,82803
2997;4;299704;2;9;3;1;2; ;2;2;3; ; ; ; ; ; ; ; ; ;1;1; ; ;0; ; ; ;42;M;Montevideo Medio;1540,82803
2998;1;299801;2;73;1;2;2; ;5;2;3; ;2;1;4; ; ; ;3; ;1;2;10; ;1; ; ; ;39;M;Zona III - Cuenca Cerro Norte NoBajo;84,7823445
2999;1;299901;1;41;1;2;2; ;6;1;3; ;1; ; ;48;3;1;3;5;1;1; ; ;1; ;121244; ;27;B+;Zona III - Cuenca Cerro Norte NoBajo;116,6568267
2999;2;299902;2;38;2;2;3; ;1;2;3; ;2;2; ;56;2; ;3;2;1;1; ; ;0;120039; ; ;27;B+;Zona III - Cuenca Cerro Norte NoBajo;116,6568267
2999;3;299903;1;21;5;2;3; ;2;2;3; ;1; ; ;25;2; ;3;9;9;9;99; ;0; ; ; ;27;B+;Zona III - Cuenca Cerro Norte NoBajo;116,6568267
2999;4;299904;1;18;5;2;2; ;6;1;3; ;1; ; ;56;2; ;3;9;9;9;99; ;0; ; ; ;27;B+;Zona III - Cuenca Cerro Norte NoBajo;116,6568267
2999;5;299905;2;9;3;1;2; ;3;1;3; ; ; ; ; ; ; ; ; ;1;1; ; ;0; ; ; ;27;B+;Zona III - Cuenca Cerro Norte NoBajo;116,6568267
3000;1;300001;1;59;1;2;3; ;2;2;3; ;1; ; ;48;2; ;9;9;9;9;99; ;0; ; ; ;45;M+;Zona III - Cuenca Cerro Norte NoBajo;99,76377511
3000;2;300002;2;59;2;2;3; ;4;1;3; ;1; ; ;16;2; ;3; ;1;1; ; ;0; ; ; ;45;M+;Zona III - Cuenca Cerro Norte NoBajo;99,76377511
3001;1;300101;2;58;1;2;6; ;3;2;2; ;2;1;3; ; ; ;1; ;1;1; ; ;1; ; ; ;35;M-;Montevideo Medio Bajo;542,5289772
3002;1;300201;1;30;1;2;4;2;4;1;3; ;1; ; ;40;2; ;1;5;1;1; ; ;0;337232; ; ;52;A-;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;332,3407727
3002;2;300202;2;32;2;2;3; ;3;2;3; ;1; ; ;33;2; ;1;5;1;1; ; ;1;337329; ; ;52;A-;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;332,3407727
3003;1;300301;1;54;1;2;2; ;6;1;2; ;2;1;4; ; ; ;1;5;1;1; ; ;0; ; ; ;31;M-;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;428,0185494
3003;2;300302;2;52;2;2;2; ;6;1;2; ;2;1;3; ; ; ;3;2;1;2;10; ;1; ; ; ;31;M-;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;428,0185494
3003;3;300303;1;24;3;2;3; ;2;2;2; ;1; ; ;98;1; ;3;5;1;1; ; ;0; ; ; ;31;M-;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;428,0185494
3003;4;300304;2;21;6;2;3; ;5;2;2; ;1; ; ;56;1; ;3;5;1;1; ; ;0; ; ; ;31;M-;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;428,0185494
3003;5;300305;2;2;11; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ;31;M-;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;428,0185494
3004;1;300401;1;44;1;2;3; ;6;1;3; ;1; ; ;50;2; ;1;4;1;1; ; ;0;337125; ; ;45;M+;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;372,0646623
3004;2;300402;2;36;2;2;3; ;5;2;3; ;1; ; ;40;2; ;1;2;1;1; ; ;1;110168; ; ;45;M+;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;372,0646623
3004;3;300403;1;3;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ;45;M+;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;372,0646623
3005;1;300501;1;57;1;2;4;3;5;1;3; ;1; ; ;48;3;1;1;5;2;1; ; ;0; ;317269;317269;55;A-;La Floresta, Atlántida y Otras;122,0950845
3005;2;300502;2;43;2;2;3; ;6;1;3; ;1; ; ;10;5;2;1;3;1;1; ; ;1; ; ; ;55;A-;La Floresta, Atlántida y Otras;122,0950845
3006;1;300601;2;70;1;2;2; ;6;1;3; ;2;1;3; ; ; ;3;1;1;1; ; ;0; ; ; ;53;A-;La Floresta, Atlántida y Otras;101,1834419
3006;2;300602;1;68;2;2;4;3;5;2;3; ;2;1;4; ; ; ;1;3;1;1; ; ;1; ; ; ;53;A-;La Floresta, Atlántida y Otras;101,1834419
3007;1;300701;1;60;1;2;5; ;4;1;3; ;2;1;4; ; ; ;3; ;1;2;2; ;0; ; ; ;32;M-;La Floresta, Atlántida y Otras;108,3883326
3007;2;300702;2;60;2;2;5; ;4;1;3; ;2;1;3; ; ; ;3; ;1;1; ; ;1; ; ; ;32;M-;La Floresta, Atlántida y Otras;108,3883326
3007;3;300703;1;33;3;1;4;2;9;2;1; ;1; ; ;24;2; ;3; ;1;1; ; ;0;317102; ; ;32;M-;La Floresta, Atlántida y Otras;108,3883326
3008;1;300801;1;76;1;2;3; ;6;1;3; ;2;1;4; ; ; ;1;5;1;1; ; ;0; ; ; ;57;A-;La Floresta, Atlántida y Otras;101,0556156
3008;2;300802;1;79;9;2;3; ;5;2;3; ;2;1;4; ; ; ;1;3;1;2;10; ;1; ; ; ;57;A-;La Floresta, Atlántida y Otras;101,0556156
3009;1;300901;1;63;1;2;3; ;5;2;3; ;2;1;4; ; ; ;1;5;1;2;10; ;0; ; ; ;52;A-;La Floresta, Atlántida y Otras;136,0194859
3009;2;300902;2;62;2;2;6; ;1;2;3; ;2;1;4; ; ; ;3;1;1;1; ; ;0; ; ; ;52;A-;La Floresta, Atlántida y Otras;136,0194859
3009;3;300903;2;31;3;2;3; ;4;2;3; ;1; ; ;72;5;2;3;1;1;1; ; ;1; ; ; ;52;A-;La Floresta, Atlántida y Otras;136,0194859
3009;4;300904;1;14;11;3; ; ; ; ;3; ;2;1;4; ; ; ; ; ;1;2;1; ;0; ; ; ;52;A-;La Floresta, Atlántida y Otras;136,0194859
3009;5;300905;1;11;11;1;2; ;4;2;3; ; ; ; ; ; ; ; ; ;1;1; ; ;0; ; ; ;52;A-;La Floresta, Atlántida y Otras;136,0194859
3010;1;301001;1;69;1;2;2; ;6;1;3; ;2;1;4; ; ; ;3; ;1;1; ; ;1; ; ; ;49;M+;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;275,4196321
3010;2;301002;2;62;2;2;2; ;6;1;3; ;2;1;4; ; ; ;3; ;1;1; ; ;0; ; ; ;49;M+;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;275,4196321
3011;1;301101;2;82;1;2;3; ;6;1;2; ;2;1;4; ; ; ;3; ;1;1; ; ;0; ; ; ;41;M;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;282,433477
3013;1;301301;1;33;1;2;3; ;6;1;2; ;1; ; ;20;1; ;1;5;1;2;8; ;0; ; ; ;35;M-;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;415,3296669
3013;2;301302;2;34;2;2;3; ;6;1;3;CIRCULO CATÓLICO;2;2; ;40;2; ;3;1;1;1; ; ;1;118208; ; ;35;M-;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;415,3296669
3013;3;301303;2;5;5;1;2; ;5;2;3; ; ; ; ; ; ; ; ; ;1;1; ; ;0; ; ; ;35;M-;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;415,3296669
3014;1;301401;1;39;1;2;3; ;3;2;3; ;1; ; ;45;2; ;1;2;1;1; ; ;1;337039; ; ;47;M+;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;520,4996821
3014;2;301402;2;43;2;2;3; ;6;1;3; ;1; ; ;10;1; ;1;4;1;1; ; ;0; ; ; ;47;M+;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;520,4996821
3014;3;301403;1;16;3;1;3; ;2;2;3; ;2;1;2; ; ; ; ; ;1;2;2; ;0; ; ; ;47;M+;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;520,4996821
3014;4;301404;1;4;3;1;1; ;2;2;3; ; ; ; ; ; ; ; ; ;1;1; ; ;0; ; ; ;47;M+;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;520,4996821
3016;1;301601;2;35;2;2;3; ;6;1;4; ;1; ; ;10;1; ;1;5;1;1; ; ;1; ; ; ;53;A-;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;544,6671422
3016;2;301602;1;42;1;2;5; ;4;1;3; ;1; ; ;40;2; ;1;5;1;1; ; ;0;316002; ; ;53;A-;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;544,6671422
3016;3;301603;2;3;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ;53;A-;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;544,6671422
3016;4;301604;1;5;3;1;1; ;4;2;3; ; ; ; ; ; ; ; ; ;1;1; ; ;0; ; ; ;53;A-;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;544,6671422
3018;1;301801;1;57;1;2;3; ;5;2;4; ;1; ; ;45;4; ;1; ;1;1; ; ;0;110067; ; ;60;A+;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;425,7006657
3018;2;301802;2;53;2;2;6; ;5;1;4; ;2;1;7; ; ; ;1; ;1;1; ; ;0; ; ; ;60;A+;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;425,7006657
3018;3;301803;2;24;3;1;6; ;5;1;4; ;1; ; ;28;2; ;1; ;1;1; ; ;0;110076; ; ;60;A+;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;425,7006657
3018;4;301804;1;19;3;1;3; ;5;2;4; ;1; ; ;2;3;1;1; ;1;1; ; ;1; ;110126; ;60;A+;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;425,7006657
3019;1;301901;2;32;1;2;3; ;6;1;4; ;2;2; ;45;2; ;1; ;1;1; ; ;0;199110; ; ;52;A-;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;515,9840136
3019;2;301902;1;34;2;2;6; ;4;2;4; ;1; ; ;45;2; ;1; ;1;1; ; ;1;199110; ; ;52;A-;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;515,9840136
